Sample,BEAT,hz1,idx1,noize1,avg1,thresh1,cur1,sd1,is_beat1,hz2,idx2,noize2,avg2,thresh2,cur2,sd2,is_beat2,hz3,idx3,noize3,avg3,thresh3,cur3,sd3,is_beat3
1249,34,60,6,4.31,44.16,154.55,7.85,95.91,0,75,7,5.45,54.40,190.41,40.71,92.75,0,95,9,2.55,24.20,84.70,25.24,52.52,0
1250,34,60,6,4.32,42.86,150.01,8.94,93.42,0,75,7,5.46,54.25,189.87,32.71,92.65,0,95,9,2.56,24.46,85.62,39.07,52.77,0
1251,35,60,6,4.32,42.12,147.43,18.46,92.37,0,75,7,5.47,54.58,191.02,61.51,92.86,0,95,9,2.56,25.28,88.49,104.66,54.40,1
1252,35,60,6,4.33,42.16,147.55,56.27,92.41,0,75,7,5.48,55.49,194.20,121.93,94.01,0,95,9,2.57,26.35,92.24,135.20,56.99,1
1253,35,60,6,4.33,43.02,150.57,142.72,94.06,0,75,7,5.49,56.95,199.31,185.79,96.89,0,95,9,2.57,27.03,94.59,86.38,58.05,0
1254,36,60,6,4.34,44.44,155.53,197.48,97.26,1,75,7,5.49,58.13,203.44,153.82,98.73,0,95,9,2.57,27.29,95.51,33.63,58.23,0
1255,36,60,6,4.35,45.80,160.29,195.84,100.28,1,75,7,5.50,58.70,205.46,81.09,99.12,0,95,9,2.58,27.34,95.69,8.75,58.24,0
1256,36,60,6,4.36,46.48,162.67,116.02,101.30,0,75,7,5.51,58.86,206.00,25.47,99.11,0,95,9,2.58,27.35,95.74,2.87,58.25,0
1257,36,60,6,4.36,46.86,164.01,69.05,101.67,0,75,7,5.52,58.98,206.45,20.03,99.09,0,95,9,2.59,27.41,95.94,7.62,58.26,0
1258,36,60,6,4.37,47.35,165.71,67.52,102.07,0,75,7,5.53,59.19,207.16,27.48,99.07,0,95,9,2.59,27.52,96.33,14.50,58.30,0
1259,36,60,6,4.38,47.59,166.57,32.63,102.18,0,75,7,5.54,59.59,208.56,50.87,99.13,0,95,9,2.60,27.64,96.75,14.91,58.34,0
1260,36,60,6,4.39,47.68,166.89,11.61,102.20,0,75,7,5.55,59.98,209.94,50.39,99.18,0,95,9,2.60,27.70,96.94,7.32,58.35,0
1261,36,60,6,4.39,47.83,167.42,20.67,102.25,0,75,7,5.56,60.29,211.00,42.76,99.20,0,95,9,2.60,27.72,97.02,11.14,58.36,0
1262,36,60,6,4.40,47.99,167.96,22.68,102.31,0,75,7,5.57,60.59,212.07,48.42,99.26,0,95,9,2.61,27.71,97.00,15.39,58.36,0
1263,36,60,6,4.41,48.05,168.16,12.23,102.32,0,75,7,5.58,60.89,213.12,54.99,99.37,0,95,9,2.61,27.69,96.93,12.46,58.35,0
1264,36,60,6,4.42,48.05,168.18,5.38,102.32,0,75,7,5.59,61.17,214.11,55.07,99.48,0,95,9,2.62,27.77,97.19,13.87,58.38,0
1265,36,60,6,4.42,48.06,168.21,5.39,102.33,0,75,7,5.60,61.47,215.16,55.55,99.59,0,95,9,2.62,27.85,97.46,13.41,58.41,0
1266,36,60,6,4.43,48.08,168.27,4.04,102.33,0,75,7,5.61,61.81,216.33,56.25,99.69,0,95,9,2.63,27.90,97.66,11.93,58.43,0
1267,36,60,6,4.44,48.12,168.43,6.48,102.34,0,75,7,5.62,62.17,217.59,55.95,99.78,0,95,9,2.63,27.98,97.93,12.05,58.45,0
1268,36,60,6,4.45,48.16,168.56,5.67,102.34,0,75,7,5.63,62.54,218.90,56.12,99.86,0,95,9,2.63,28.08,98.27,14.85,58.49,0
1269,36,60,6,4.45,48.18,168.62,3.55,102.35,0,75,7,5.64,62.94,220.29,58.17,99.94,0,95,9,2.64,28.16,98.55,13.78,58.52,0
1270,36,60,6,4.46,48.26,168.91,18.98,102.38,0,75,7,5.65,63.27,221.43,59.12,100.05,0,95,9,2.64,28.16,98.56,15.72,58.52,0
1271,36,60,6,4.47,48.40,169.40,32.06,102.45,0,75,7,5.66,63.30,221.57,42.99,100.07,0,95,9,2.65,27.99,97.95,22.53,58.31,0
1272,36,60,6,4.48,48.44,169.53,21.25,102.47,0,75,7,5.67,62.88,220.06,21.40,99.81,0,95,9,2.65,27.31,95.57,13.68,56.99,0
1273,36,60,6,4.48,47.94,167.80,6.16,102.08,0,75,7,5.68,61.76,216.15,6.15,98.28,0,95,9,2.66,26.38,92.34,3.36,54.99,0
1274,36,60,6,4.49,46.84,163.93,1.00,100.50,0,75,7,5.69,60.39,211.38,0.70,95.97,0,95,9,2.66,25.85,90.47,1.45,54.28,0
1275,36,60,6,4.50,45.21,158.24,1.17,97.13,0,75,7,5.70,59.51,208.28,1.53,95.17,0,95,9,2.66,25.72,90.02,3.39,54.22,0
1276,36,60,6,4.51,43.79,153.26,7.17,94.28,0,75,7,5.71,59.12,206.93,10.68,95.04,0,95,9,2.67,25.77,90.20,27.92,54.27,0
1277,37,60,6,4.51,42.93,150.27,20.62,92.90,0,75,7,5.72,59.38,207.81,55.07,95.16,0,95,9,2.67,26.43,92.52,104.85,55.79,1
1278,37,60,6,4.52,42.80,149.81,55.35,92.72,0,75,7,5.72,60.22,210.77,119.69,96.17,0,95,9,2.68,27.33,95.65,136.37,58.27,1
1279,37,60,6,4.52,43.85,153.49,143.47,94.49,0,75,7,5.73,61.47,215.13,186.31,99.03,0,95,9,2.68,27.86,97.52,88.56,59.28,0
1280,38,60,6,4.53,45.16,158.05,198.47,97.62,1,75,7,5.74,62.45,218.58,155.37,100.84,0,95,9,2.68,28.05,98.18,34.91,59.44,0
1281,38,60,6,4.54,46.56,162.94,196.76,100.69,1,75,7,5.75,62.80,219.80,82.54,101.17,0,95,9,2.69,28.05,98.17,9.20,59.44,0
1282,38,60,6,4.55,47.40,165.90,140.75,102.17,0,75,7,5.76,62.76,219.67,32.68,101.16,0,95,9,2.69,27.82,97.35,6.54,59.25,0
1283,38,60,6,4.55,47.70,166.96,72.95,102.51,0,75,7,5.77,62.73,219.55,21.48,101.16,0,95,9,2.70,27.54,96.41,19.66,58.91,0
1284,38,60,6,4.56,47.98,167.94,59.58,102.76,0,75,7,5.78,62.89,220.10,27.82,101.13,0,95,9,2.70,27.32,95.63,33.30,58.55,0
1285,38,60,6,4.57,47.88,167.58,23.82,102.69,0,75,7,5.79,63.26,221.43,51.73,101.16,0,95,9,2.71,27.23,95.31,33.09,58.42,0
1286,38,60,6,4.57,47.69,166.93,30.63,102.52,0,75,7,5.80,63.64,222.75,60.07,101.27,0,95,9,2.71,27.11,94.87,9.21,58.34,0
1287,38,60,6,4.58,47.23,165.32,24.25,102.02,0,75,7,5.81,63.88,223.58,58.19,101.38,0,95,9,2.71,27.13,94.95,8.21,58.34,0
1288,38,60,6,4.59,46.74,163.59,32.12,101.38,0,75,7,5.82,64.00,223.99,64.21,101.48,0,95,9,2.72,27.19,95.15,10.23,58.36,0
1289,38,60,6,4.60,46.12,161.44,15.48,100.68,0,75,7,5.83,63.98,223.93,73.99,101.45,0,95,9,2.72,27.25,95.39,11.21,58.39,0
1290,38,60,6,4.60,45.54,159.40,10.81,100.08,0,75,7,5.84,63.78,223.23,71.13,101.15,0,95,9,2.73,27.29,95.52,10.86,58.40,0
1291,38,60,6,4.61,44.94,157.30,11.34,99.44,0,75,7,5.85,63.57,222.50,63.74,100.86,0,95,9,2.73,27.33,95.66,18.69,58.43,0
1292,38,60,6,4.62,44.40,155.41,12.81,98.88,0,75,7,5.86,63.47,222.13,53.30,100.77,0,95,9,2.73,27.27,95.43,17.57,58.37,0
1293,38,60,6,4.62,44.10,154.36,12.33,98.66,0,75,7,5.87,63.58,222.53,39.49,100.79,0,95,9,2.74,27.04,94.64,8.15,58.19,0
1294,38,60,6,4.63,43.91,153.69,15.98,98.52,0,75,7,5.88,63.68,222.87,38.50,100.81,0,95,9,2.74,26.98,94.44,19.78,58.13,0
1295,38,60,6,4.63,43.76,153.18,16.87,98.42,0,75,7,5.89,63.78,223.23,52.27,100.86,0,95,9,2.75,26.97,94.41,11.84,58.13,0
1296,38,60,6,4.64,43.64,152.74,10.13,98.36,0,75,7,5.90,64.08,224.30,60.21,100.98,0,95,9,2.75,26.93,94.25,7.47,58.11,0
1297,38,60,6,4.65,43.62,152.66,10.16,98.35,0,75,7,5.91,64.46,225.63,61.79,101.08,0,95,9,2.75,26.70,93.46,7.69,57.92,0
1298,38,60,6,4.65,43.54,152.38,9.61,98.31,0,75,7,5.93,64.49,225.71,61.34,101.11,0,95,9,2.76,25.98,90.91,8.76,56.53,0
1299,38,60,6,4.66,42.99,150.48,9.92,97.76,0,75,7,5.94,63.82,223.37,59.42,99.75,0,95,9,2.76,25.06,87.70,8.00,54.39,0
1300,38,60,6,4.67,41.92,146.71,8.59,96.02,0,75,7,5.94,62.82,219.85,50.50,97.32,0,95,9,2.76,24.64,86.25,24.12,53.62,0
1301,38,60,6,4.67,40.45,141.57,6.90,92.97,0,75,7,5.95,62.01,217.03,36.96,95.93,0,95,9,2.77,24.61,86.13,24.24,53.58,0
1302,38,60,6,4.68,39.20,137.21,9.49,90.59,0,75,7,5.96,61.82,216.38,26.61,95.87,0,95,9,2.77,24.72,86.54,18.97,53.65,0
1303,39,60,6,4.68,38.51,134.80,18.27,89.59,0,75,7,5.97,62.07,217.25,53.25,95.94,0,95,9,2.77,25.42,88.98,95.69,54.99,1
1304,39,60,6,4.69,38.40,134.40,51.67,89.43,0,75,7,5.98,62.78,219.74,110.95,96.74,0,95,9,2.78,26.25,91.88,124.44,57.10,1
1305,39,60,6,4.69,38.93,136.25,111.16,90.37,0,75,7,5.99,63.80,223.29,166.02,98.91,0,95,9,2.78,26.74,93.61,98.04,58.24,1
1306,39,60,6,4.70,40.43,141.50,191.08,93.52,1,75,7,6.00,64.51,225.80,148.18,100.42,0,95,9,2.79,26.79,93.78,31.12,58.29,0
1307,39,60,6,4.70,41.71,146.00,193.33,96.52,1,75,7,6.01,64.68,226.39,80.19,100.61,0,95,9,2.79,26.84,93.93,8.21,58.30,0
1308,39,60,6,4.71,42.65,149.28,141.78,98.16,0,75,7,6.02,64.46,225.60,32.24,100.50,0,95,9,2.79,26.80,93.79,6.75,58.29,0
1309,39,60,6,4.71,43.00,150.51,75.10,98.57,0,75,7,6.03,64.08,224.29,20.80,100.33,0,95,9,2.80,26.89,94.10,20.54,58.34,0
1310,39,60,6,4.72,43.39,151.88,60.20,98.91,0,75,7,6.04,63.70,222.96,25.78,100.10,0,95,9,2.80,27.07,94.75,33.71,58.50,0
1311,39,60,6,4.73,43.49,152.21,25.75,98.96,0,75,7,6.05,63.54,222.38,48.30,99.96,0,95,9,2.81,27.22,95.28,31.59,58.63,0
1312,39,60,6,4.73,43.60,152.59,24.23,99.02,0,75,7,6.06,63.45,222.09,55.03,99.88,0,95,9,2.81,27.13,94.95,5.75,58.58,0
1313,39,60,6,4.74,43.62,152.68,18.26,99.04,0,75,7,6.07,63.46,222.10,55.60,99.89,0,95,9,2.81,27.11,94.88,9.32,58.57,0
1314,39,60,6,4.75,43.74,153.10,30.15,99.11,0,75,7,6.08,63.63,222.71,63.09,100.01,0,95,9,2.82,27.06,94.70,10.98,58.54,0
1315,39,60,6,4.75,43.70,152.94,14.51,99.09,0,75,7,6.09,63.80,223.30,70.71,100.16,0,95,9,2.82,26.94,94.31,11.29,58.46,0
1316,39,60,6,4.76,43.67,152.83,9.52,99.07,0,75,7,6.10,63.82,223.36,67.16,100.18,0,95,9,2.83,26.94,94.30,9.12,58.46,0
1317,39,60,6,4.76,43.68,152.87,9.33,99.08,0,75,7,6.11,63.79,223.25,63.81,100.14,0,95,9,2.83,26.98,94.43,15.15,58.48,0
1318,39,60,6,4.77,43.71,152.98,14.67,99.09,0,75,7,6.12,63.71,222.97,58.53,100.06,0,95,9,2.83,27.04,94.63,16.75,58.51,0
1319,39,60,6,4.78,43.76,153.15,16.13,99.11,0,75,7,6.13,63.56,222.46,48.44,99.94,0,95,9,2.84,27.11,94.88,16.54,58.55,0
1320,39,60,6,4.78,43.78,153.24,15.89,99.13,0,75,7,6.14,63.42,221.95,43.86,99.84,0,95,9,2.84,27.23,95.31,29.68,58.65,0
1321,39,60,6,4.79,43.87,153.55,19.91,99.17,0,75,7,6.15,63.48,222.19,61.62,99.89,0,95,9,2.85,27.17,95.09,18.85,58.60,0
1322,39,60,6,4.79,43.89,153.61,10.33,99.17,0,75,7,6.16,63.74,223.09,70.40,100.09,0,95,9,2.85,27.06,94.70,8.59,58.53,0
1323,39,60,6,4.80,43.91,153.68,11.39,99.18,0,75,7,6.17,64.06,224.19,71.27,100.29,0,95,9,2.85,26.77,93.68,8.24,58.24,0
1324,39,60,6,4.81,43.83,153.42,10.73,99.14,0,75,7,6.18,64.11,224.38,69.96,100.35,0,95,9,2.86,26.00,91.00,10.15,56.70,0
1325,39,60,6,4.81,43.46,152.10,10.74,98.83,0,75,7,6.19,63.66,222.81,66.62,99.52,0,95,9,2.86,25.05,87.67,9.49,54.37,0
1326,39,60,6,4.82,42.40,148.40,12.04,97.10,0,75,7,6.20,62.71,219.50,58.23,97.11,0,95,9,2.86,24.61,86.12,19.77,53.58,0
1327,39,60,6,4.82,40.91,143.19,8.08,93.97,0,75,7,6.21,61.94,216.77,41.40,95.70,0,95,9,2.87,24.58,86.05,25.12,53.55,0
1328,39,60,6,4.83,39.63,138.71,10.70,91.45,0,75,7,6.22,61.77,216.20,31.27,95.64,0,95,9,2.87,24.71,86.47,19.70,53.62,0
1329,39,60,6,4.83,38.84,135.95,10.21,90.35,0,75,7,6.23,61.95,216.83,46.17,95.67,0,95,9,2.87,25.29,88.53,82.05,54.62,0
1330,40,60,6,4.84,38.71,135.49,54.09,90.17,0,75,7,6.24,62.72,219.52,118.93,96.64,0,95,9,2.88,26.19,91.68,134.52,57.09,1
1331,40,60,6,4.84,39.17,137.11,115.93,91.06,0,75,7,6.25,63.84,223.45,174.95,99.11,0,95,9,2.88,26.76,93.65,107.09,58.47,1
1332,40,60,6,4.85,40.65,142.26,187.09,94.07,1,75,7,6.26,64.67,226.33,165.20,101.07,0,95,9,2.89,26.91,94.18,47.15,58.67,0
1333,40,60,6,4.85,41.95,146.83,198.14,97.19,1,75,7,6.27,64.89,227.11,89.48,101.36,0,95,9,2.89,26.94,94.30,10.63,58.69,0
1334,40,60,6,4.86,42.94,150.29,147.30,98.94,0,75,7,6.28,64.71,226.47,36.42,101.26,0,95,9,2.89,26.92,94.23,4.57,58.68,0
1335,40,60,6,4.87,43.29,151.51,74.74,99.35,0,75,7,6.29,64.25,224.89,11.64,101.11,0,95,9,2.90,26.84,93.96,1.58,58.65,0
1336,40,60,6,4.87,43.55,152.44,44.63,99.54,0,75,7,6.30,63.73,223.06,7.60,100.92,0,95,9,2.90,26.76,93.66,1.40,58.62,0
1337,40,60,6,4.88,43.66,152.80,25.07,99.60,0,75,7,6.31,63.21,221.25,4.72,100.77,0,95,9,2.90,26.68,93.37,0.56,58.59,0
1338,40,60,6,4.88,43.73,153.04,18.52,99.63,0,75,7,6.32,62.78,219.72,9.40,100.64,0,95,9,2.91,26.54,92.88,1.01,58.53,0
1339,40,60,6,4.89,43.86,153.51,30.48,99.71,0,75,7,6.32,62.40,218.41,8.30,100.57,0,95,9,2.91,26.42,92.48,1.24,58.48,0
1340,40,60,6,4.90,43.97,153.90,28.93,99.78,0,75,7,6.33,62.14,217.48,6.31,100.57,0,95,9,2.92,26.31,92.10,1.80,58.43,0
1341,40,60,6,4.90,43.92,153.71,12.73,99.75,0,75,7,6.34,61.79,216.27,3.18,100.56,0,95,9,2.92,26.13,91.44,1.04,58.32,0
1342,40,60,6,4.91,43.80,153.30,4.20,99.70,0,75,7,6.35,61.32,214.60,1.76,100.45,0,95,9,2.92,26.01,91.03,0.60,58.27,0
1343,40,60,6,4.92,43.74,153.08,1.09,99.68,0,75,7,6.36,60.77,212.69,0.37,100.28,0,95,9,2.93,25.93,90.76,0.12,58.24,0
1344,40,60,6,4.92,43.65,152.78,0.64,99.66,0,75,7,6.37,60.22,210.76,0.17,100.08,0,95,9,2.93,25.88,90.57,0.20,58.23,0
1345,40,60,6,4.93,43.56,152.48,0.34,99.63,0,75,7,6.38,59.68,208.88,0.20,99.90,0,95,9,2.93,25.80,90.31,0.13,58.20,0
1346,40,60,6,4.93,43.48,152.16,0.08,99.60,0,75,7,6.39,59.18,207.13,0.08,99.74,0,95,9,2.94,25.71,89.98,0.06,58.16,0
1347,40,60,6,4.94,43.45,152.06,0.02,99.59,0,75,7,6.39,58.71,205.47,0.02,99.61,0,95,9,2.94,25.55,89.44,0.03,58.08,0
1348,40,60,6,4.94,43.34,151.69,0.01,99.55,0,75,7,6.40,58.29,204.03,0.02,99.53,0,95,9,2.94,25.45,89.08,0.02,58.04,0
1349,40,60,6,4.95,43.23,151.29,0.02,99.51,0,75,7,6.41,57.91,202.67,0.02,99.46,0,95,9,2.95,25.11,87.89,0.01,57.74,0
1350,40,60,6,4.96,43.05,150.69,0.02,99.44,0,75,7,6.42,57.32,200.62,0.03,99.16,0,95,9,2.95,24.30,85.04,0.03,56.27,0
1351,40,60,6,4.96,42.60,149.10,0.17,99.10,0,75,7,6.43,56.30,197.04,0.15,97.96,0,95,9,2.95,23.26,81.39,0.18,53.85,0
1352,40,60,6,4.97,41.48,145.18,0.33,97.42,0,75,7,6.43,54.88,192.07,0.57,95.38,0,95,9,2.96,22.58,79.04,1.99,52.71,0
1353,40,60,6,4.97,39.97,139.88,1.62,94.38,0,75,7,6.44,53.82,188.38,1.68,93.98,0,95,9,2.96,22.32,78.13,2.56,52.48,0
1354,40,60,6,4.98,38.64,135.24,11.71,91.69,0,75,7,6.45,53.61,187.62,8.31,93.93,0,95,9,2.96,22.37,78.29,14.09,52.51,0
1355,40,60,6,4.98,37.87,132.53,26.00,90.39,0,75,7,6.45,53.61,187.62,39.06,93.93,0,95,9,2.96,22.78,79.73,60.41,53.08,0
1356,41,60,6,4.99,37.72,132.02,54.29,90.17,0,75,7,6.46,54.25,189.87,121.33,95.00,0,95,9,2.97,23.59,82.58,118.47,55.07,1
1357,41,60,6,4.99,38.21,133.72,113.33,91.07,0,75,7,6.47,55.30,193.55,183.37,97.65,0,95,9,2.97,24.12,84.42,101.26,56.33,1
1358,41,60,6,5.00,39.75,139.11,198.36,94.42,1,75,7,6.48,56.15,196.53,177.15,99.85,0,95,9,2.97,24.15,84.51,31.21,56.36,0
1359,41,60,6,5.00,41.09,143.83,198.17,97.55,1,75,7,6.48,56.48,197.68,110.76,100.43,0,95,9,2.98,24.20,84.70,13.88,56.39,0
1360,41,60,6,5.01,42.03,147.11,136.56,99.09,0,75,7,6.49,56.32,197.12,45.86,100.28,0,95,9,2.98,24.23,84.81,16.41,56.41,0
1361,41,60,6,5.01,42.38,148.33,71.93,99.49,0,75,7,6.50,55.85,195.47,8.97,99.99,0,95,9,2.98,24.35,85.23,24.50,56.51,0
1362,41,60,6,5.02,42.86,150.02,69.84,99.94,0,75,7,6.51,55.39,193.86,14.97,99.66,0,95,9,2.99,24.44,85.55,21.19,56.57,0
1363,41,60,6,5.02,43.12,150.93,46.68,100.15,0,75,7,6.51,55.11,192.89,34.84,99.40,0,95,9,2.99,24.50,85.75,18.46,56.61,0
1364,41,60,6,5.03,43.22,151.25,20.67,100.19,0,75,7,6.52,54.96,192.38,48.51,99.24,0,95,9,2.99,24.44,85.52,10.09,56.57,0
1365,41,60,6,5.04,43.45,152.06,44.05,100.37,0,75,7,6.53,54.78,191.72,37.55,99.08,0,95,9,2.99,24.45,85.59,18.67,56.58,0
1366,41,60,6,5.04,43.56,152.47,29.60,100.44,0,75,7,6.54,54.56,190.97,21.26,98.96,0,95,9,3.00,24.61,86.12,39.70,56.76,0
1367,41,60,6,5.05,43.56,152.46,19.62,100.44,0,75,7,6.54,54.25,189.87,13.73,98.80,0,95,9,3.00,24.85,86.96,59.88,57.15,0
1368,41,60,6,5.05,43.58,152.53,24.41,100.45,0,75,7,6.55,53.80,188.30,11.32,98.50,0,95,9,3.00,25.14,88.00,55.64,57.56,0
1369,41,60,6,5.06,43.85,153.47,42.18,100.63,0,75,7,6.56,53.25,186.38,4.90,98.12,0,95,9,3.01,25.37,88.81,37.91,57.78,0
1370,41,60,6,5.06,44.30,155.05,68.05,101.05,0,75,7,6.56,52.81,184.83,16.74,97.76,0,95,9,3.01,25.43,89.01,15.98,57.81,0
1371,41,60,6,5.07,44.90,157.14,85.62,101.69,0,75,7,6.57,52.50,183.77,32.53,97.47,0,95,9,3.01,25.41,88.94,7.43,57.80,0
1372,41,60,6,5.08,45.54,159.39,92.94,102.42,0,75,7,6.58,52.47,183.64,59.73,97.42,0,95,9,3.02,25.35,88.72,3.59,57.77,0
1373,41,60,6,5.08,46.15,161.52,85.69,103.05,0,75,7,6.58,52.77,184.70,93.37,97.87,0,95,9,3.02,25.19,88.17,6.36,57.66,0
1374,41,60,6,5.09,46.76,163.65,84.02,103.65,0,75,7,6.59,53.22,186.28,97.02,98.48,0,95,9,3.02,25.01,87.55,3.14,57.54,0
1375,41,60,6,5.10,47.39,165.86,87.85,104.29,0,75,7,6.60,53.59,187.57,78.88,98.87,0,95,9,3.03,24.79,86.77,11.34,57.32,0
1376,41,60,6,5.10,47.73,167.07,61.57,104.59,0,75,7,6.60,53.51,187.27,50.97,98.78,0,95,9,3.03,24.24,84.85,35.99,55.99,0
1377,41,60,6,5.11,47.48,166.18,24.51,104.37,0,75,7,6.61,52.82,184.87,36.06,97.70,0,95,9,3.03,23.53,82.35,45.89,53.74,0
1378,41,60,6,5.12,46.54,162.89,25.15,102.82,0,75,7,6.62,51.57,180.50,29.88,94.88,0,95,9,3.04,23.19,81.16,44.05,52.92,0
1379,41,60,6,5.12,45.22,158.26,32.16,99.85,0,75,7,6.62,50.57,176.98,28.08,92.94,0,95,9,3.04,23.19,81.17,33.82,52.93,0
1380,41,60,6,5.13,43.84,153.44,23.65,96.80,0,75,7,6.63,50.14,175.50,28.00,92.47,0,95,9,3.04,23.33,81.67,26.56,53.04,0
1381,41,60,6,5.13,43.09,150.80,21.95,95.69,0,75,7,6.63,50.20,175.69,32.27,92.50,0,95,9,3.04,23.89,83.60,71.87,53.85,0
1382,42,60,6,5.14,42.90,150.14,45.36,95.45,0,75,7,6.64,50.87,178.05,104.49,93.36,0,95,9,3.05,24.90,87.16,134.91,56.42,1
1383,42,60,6,5.15,43.18,151.11,102.25,95.95,0,75,7,6.65,52.00,182.00,168.38,95.70,0,95,9,3.05,25.73,90.05,117.52,58.29,1
1384,42,60,6,5.15,44.30,155.06,173.55,98.33,1,75,7,6.65,52.99,185.47,174.79,98.04,0,95,9,3.05,26.08,91.29,59.26,58.77,0
1385,42,60,6,5.16,45.81,160.33,199.90,101.50,1,75,7,6.66,53.32,186.62,91.73,98.50,0,95,9,3.06,26.10,91.36,9.84,58.78,0
1386,42,60,6,5.16,46.84,163.95,149.92,103.25,0,75,7,6.67,53.27,186.46,36.75,98.47,0,95,9,3.06,26.07,91.26,7.56,58.76,0
1387,42,60,6,5.17,47.37,165.79,88.47,103.86,0,75,7,6.67,53.07,185.73,22.60,98.35,0,95,9,3.06,26.06,91.20,13.22,58.75,0
1388,42,60,6,5.18,47.77,167.18,61.98,104.18,0,75,7,6.68,52.85,184.97,27.91,98.18,0,95,9,3.07,26.21,91.74,31.64,58.89,0
1389,42,60,6,5.19,48.01,168.04,35.84,104.31,0,75,7,6.69,52.79,184.78,48.03,98.13,0,95,9,3.07,26.38,92.31,34.46,59.04,0
1390,42,60,6,5.19,48.08,168.29,14.52,104.33,0,75,7,6.69,52.82,184.86,58.42,98.15,0,95,9,3.08,26.41,92.44,17.89,59.06,0
1391,42,60,6,5.20,48.24,168.84,23.58,104.39,0,75,7,6.70,52.80,184.80,54.19,98.14,0,95,9,3.08,26.37,92.31,7.18,59.05,0
1392,42,60,6,5.21,48.41,169.45,28.24,104.47,0,75,7,6.71,52.83,184.92,60.20,98.17,0,95,9,3.08,26.34,92.20,8.15,59.03,0
1393,42,60,6,5.21,48.57,169.98,24.68,104.53,0,75,7,6.71,52.94,185.27,68.82,98.30,0,95,9,3.09,26.32,92.14,12.70,59.02,0
1394,42,60,6,5.22,48.56,169.96,2.75,104.53,0,75,7,6.72,53.00,185.51,66.46,98.38,0,95,9,3.09,26.32,92.11,12.74,59.01,0
1395,42,60,6,5.23,48.50,169.74,11.30,104.51,0,75,7,6.72,53.02,185.57,61.49,98.40,0,95,9,3.09,26.31,92.08,14.75,59.01,0
1396,42,60,6,5.23,48.37,169.31,16.48,104.43,0,75,7,6.73,53.12,185.94,55.95,98.50,0,95,9,3.10,26.26,91.92,16.76,58.97,0
1397,42,60,6,5.24,48.33,169.15,15.52,104.41,0,75,7,6.74,53.28,186.49,41.05,98.58,0,95,9,3.10,26.23,91.81,9.64,58.95,0
1398,42,60,6,5.25,48.42,169.47,17.69,104.45,0,75,7,6.74,53.54,187.38,38.05,98.65,0,95,9,3.10,26.37,92.28,20.24,59.03,0
1399,42,60,6,5.25,48.58,170.04,21.33,104.50,0,75,7,6.75,53.96,188.87,54.06,98.83,0,95,9,3.11,26.49,92.72,17.25,59.09,0
1400,42,60,6,5.26,48.68,170.36,12.70,104.52,0,75,7,6.76,54.45,190.57,62.23,99.07,0,95,9,3.11,26.55,92.92,10.41,59.11,0
1401,42,60,6,5.27,48.69,170.41,8.72,104.53,0,75,7,6.77,54.89,192.13,66.36,99.36,0,95,9,3.11,26.39,92.38,8.53,59.00,0
1402,42,60,6,5.27,48.65,170.29,16.53,104.51,0,75,7,6.77,55.01,192.53,69.21,99.49,0,95,9,3.12,25.63,89.70,9.29,57.50,0
1403,42,60,6,5.28,48.31,169.08,12.11,104.26,0,75,7,6.78,54.59,191.06,67.17,98.70,0,95,9,3.12,24.61,86.15,9.50,54.92,0
1404,42,60,6,5.29,47.23,165.30,8.31,102.63,0,75,7,6.79,53.56,187.47,58.32,96.07,0,95,9,3.12,24.04,84.15,17.39,53.81,0
1405,42,60,6,5.29,45.73,160.06,11.35,99.53,0,75,7,6.79,52.70,184.44,47.09,94.21,0,95,9,3.13,23.98,83.94,27.21,53.73,0
1406,42,60,6,5.30,44.26,154.90,12.58,96.40,0,75,7,6.80,52.29,183.02,31.67,93.76,0,95,9,3.13,24.01,84.04,12.81,53.75,0
1407,42,60,6,5.31,43.17,151.11,5.27,94.70,0,75,7,6.80,52.35,183.23,40.29,93.79,0,95,9,3.13,24.52,85.82,70.19,54.50,0
1408,43,60,6,5.31,42.85,149.97,32.52,94.32,0,75,7,6.81,52.85,184.97,83.58,94.29,0,95,9,3.13,25.33,88.64,120.30,56.49,1
1409,43,60,6,5.32,43.19,151.15,101.64,94.90,0,75,7,6.82,53.91,188.68,160.48,96.38,0,95,9,3.14,25.93,90.75,108.69,57.96,1
1410,43,60,6,5.32,44.34,155.18,167.53,97.19,1,75,7,6.82,54.80,191.79,162.77,98.36,0,95,9,3.14,26.11,91.39,55.79,58.24,0
1411,43,60,6,5.33,45.63,159.72,192.86,100.10,1,75,7,6.83,55.17,193.08,106.12,98.97,0,95,9,3.14,26.16,91.57,15.79,58.27,0
1412,43,60,6,5.33,46.59,163.05,143.17,101.71,0,75,7,6.84,54.95,192.32,30.82,98.80,0,95,9,3.15,26.14,91.50,5.60,58.26,0
1413,43,60,6,5.34,47.04,164.64,88.86,102.27,0,75,7,6.85,54.60,191.08,20.20,98.55,0,95,9,3.15,26.18,91.62,14.51,58.28,0
1414,43,60,6,5.35,47.43,166.00,64.06,102.61,0,75,7,6.85,54.18,189.62,21.58,98.19,0,95,9,3.16,26.33,92.14,30.00,58.41,0
1415,43,60,6,5.35,47.55,166.44,26.64,102.67,0,75,7,6.86,54.01,189.02,49.93,98.00,0,95,9,3.16,26.53,92.85,35.99,58.59,0
